subjek,final_text,label,status,confidence
Purbaya Yudhi Sadewa,gembul payah nihmasa mandang utang utangnyalihat rasio bul banding posisi negara dunia benchmarknya cari manaa,negatif,prediksi_model,0.5199604599053124
Purbaya Yudhi Sadewa,judul klik bait banget,netral,prediksi_model,0.5982859151765922
Purbaya Yudhi Sadewa,apa kutuk ustad,negatif,prediksi_model,0.44686531509988836
Purbaya Yudhi Sadewa,mudah hati fitnah mendugaa mudah pikir logika,negatif,prediksi_model,0.5516403639454122
Purbaya Yudhi Sadewa,dukung prabowo sepenuh dukung purbaya purbaya kuat moral mental dlm laksana tugas,positif,prediksi_model,0.7950036168320946
Purbaya Yudhi Sadewa,gausah bikin bikin prediksi alien blm muncul males liat,positif,prediksi_model,0.46993215533941357
Purbaya Yudhi Sadewa,ngomong doang ngarang tdk mutu,negatif,prediksi_model,0.6326359968562035
Purbaya Yudhi Sadewa,bner fakta wkwk temen perintah konoha kerjaanya ngegame wkwk,negatif,prediksi_model,0.5043178445999126
Purbaya Yudhi Sadewa,bravo prabowo purbaya,positif,prediksi_model,0.9084406453939605
Purbaya Yudhi Sadewa,pikir terjadiitu prediksiyg rakyat mendukungmendoakan menkeu purbayasemoga tuntas hasil membratasmerinkusmafia bumn hama tikus bisadbrantassdh rakyat sjahtera,negatif,prediksi_model,0.5022326447733066
Purbaya Yudhi Sadewa,sok tau gembul,negatif,prediksi_model,0.7404627048114146
Purbaya Yudhi Sadewa,moga pimpin peduli rakyat,positif,prediksi_model,0.7996081849314337
Purbaya Yudhi Sadewa,naaaa nek iki kon bahas gppo awas kpleset mrgo nek iki nunggu kanjeng sayidina umar nekoen kliru omong iki langsong budal riko,netral,prediksi_model,0.5126171214149501
Purbaya Yudhi Sadewa,geumbul purbaya orang bul,positif,prediksi_model,0.943457374622338
Purbaya Yudhi Sadewa,trik kalo orang daerah tugas kejakarta kantor pusat uang licin kerja,netral,prediksi_model,0.4011950115183829
Purbaya Yudhi Sadewa,tolong kasih lunark,netral,prediksi_model,0.47058888851518066
Purbaya Yudhi Sadewa,pake mafia ormas pakai mafia saing bisnis rugi masyarakat untung serang bnyak selesai tutup buzzer lupa,negatif,prediksi_model,0.5691619149142598
Purbaya Yudhi Sadewa,konflik penting mafia akar negeri prabowo tau duduk kursi panas hasil menkeu ujung tombak kuasa demo rakyat kemarin prabowo nasib mertua salah ambil langkah taktis purbaya satu nya orang andal murni tugas politik mudah an purbaya idealis banyak sorot,positif,prediksi_model,0.6785150678105354
Purbaya Yudhi Sadewa,alas sentuh prabowo beliau jabat masalah akumulasi masa,positif,prediksi_model,0.7568144004356888
Purbaya Yudhi Sadewa,mana lari sumber daya alam kitabahas negara hasil nikel dunia indonesia ton menang negara mana dunia negara hasil sawit besar indonesia tontahun banget negara malaysia negara hasil timah besar nomor hasil ton negara nmor myanmar menang banget negara nmor china negara hasil batubara nomor bawah china india ton india negara hasil emas tontahun masuk nomor seluruh dunia negara maju jarang masuk nominasi negara hasil tembaga tonthn nmor saing amerika eksportir gas alam ton masuk hasil bauksit ton dunia mana pergi sda kalo kekas negarabegitu banyak hasil bumi pajak naek rakyat kejar pajak,netral,prediksi_model,0.40574061667674294
Purbaya Yudhi Sadewa,keep your friend close and your enemies closer rakyat perhati konflik jatuh pegang kuasa tawar kuasa konflik mohon cerdas bijaksana tampak muka sadis berahaya bangsa,netral,prediksi_model,0.39464666975042534
Purbaya Yudhi Sadewa,analisis yahh liat fakta lapang depan,negatif,prediksi_model,0.3377180423570908
Purbaya Yudhi Sadewa,purbaya gusur rumah jarah rakyat emng ngapain bikin salah rem banget opini,positif,prediksi_model,0.5703251156121416
Purbaya Yudhi Sadewa,sulit hindar konflik masyarakat perintah daerah bijak rugi rakyat potong anggar moga tonton guru sadar skenario mudah ter provokasi milik siap finansial tahan mafia perintah,negatif,prediksi_model,0.5644234177541508
Purbaya Yudhi Sadewa,guru guru pikir masalah iyaa masalah main peran hebatny jelas guru awam mudah erti hilang inti cerdas mafia hrs ekstra mikir lgi mantap guru sehat allah meridhoi amin,netral,prediksi_model,0.4570324851463688
Purbaya Yudhi Sadewa,bijak pro rakyat dukung,positif,prediksi_model,0.5113607743970987
Purbaya Yudhi Sadewa,purbaya new favorit people dlm hari nice ,positif,prediksi_model,0.8252257888947367
Purbaya Yudhi Sadewa,suka freming,negatif,prediksi_model,0.6378869185649766
Purbaya Yudhi Sadewa,purbaya presiden terus bijaksana prabowo prediksi purbaya presiden indonesia,positif,prediksi_model,0.828630807137083
Purbaya Yudhi Sadewa,sok tau bolgembol sotoy bidang politik atu agama sok sok ngerangkum,negatif,prediksi_model,0.703573037046644
Purbaya Yudhi Sadewa,guru coba bahas aipac duga dana kampanye anggota parlemen usa implikasi bijak polugri usa kait israel palestina,netral,prediksi_model,0.5221158898565608
Purbaya Yudhi Sadewa,liat ytber pikir perintah nato action talk only nyimaaak,netral,prediksi_model,0.40091170260684983
Purbaya Yudhi Sadewa,salah dgenyri uang,positif,prediksi_model,0.44650097145825685
Purbaya Yudhi Sadewa,hobi mafia boomer indonesia bikin isu problem jelek monoton kaya ajar,positif,prediksi_model,0.5933329599709526
Purbaya Yudhi Sadewa,comen paham gerti guru gembulsebab dapat asumsi guru gembul ajak,netral,prediksi_model,0.5333360358068325
Purbaya Yudhi Sadewa,mmg aneh dlm pikir kuwowo tanggung jawabtpi sentuh,netral,prediksi_model,0.44143694411445367
Purbaya Yudhi Sadewa,wajar titis order,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,rakyat lindung purbaya,positif,prediksi_model,0.9145981651797676
Purbaya Yudhi Sadewa,sok pinter kowe mbul kabeh mok bahas mok review,negatif,prediksi_model,0.5239099758184496
Purbaya Yudhi Sadewa,uji berat prabowo krna dri mulyani ank mas world bank imf international monitoring foundation manfaat jokowi hutang ributriliun tuk infrastruktur lha prabowo purbaya inibayar cicil bunga tdedangkan pemdapatan pajak defisit dah jalan baya cari pinjam singapore jepang tau amerika iang sita korupsi dikumpulin blbi dll,negatif,prediksi_model,0.6312196757933806
Purbaya Yudhi Sadewa,maaf ragu analis gembul,negatif,prediksi_model,0.5703857151480113
Purbaya Yudhi Sadewa,guru gembul tunggang salah elit politik,netral,prediksi_model,0.5499041142621391
Purbaya Yudhi Sadewa,mbul mbul,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,adeeehemprettettettet,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,menkeu udah dibackup blackrock udah beli sbn rugi indonesia depan makmur,netral,prediksi_model,0.419434893969439
Purbaya Yudhi Sadewa,elpiji tempat tempat teman nikmat harga,negatif,prediksi_model,0.5679728466740278
Purbaya Yudhi Sadewa,cocok dukun dahulu tuhan besok campur agama normal sok tau okey,negatif,prediksi_model,0.6402407496151977
Purbaya Yudhi Sadewa,pesona labgkah pubaya,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,pantesan ahok bilang orang miskin tdk lawan orkay orkay tdk lawan perintah omg banyk mafia,negatif,prediksi_model,0.5415431730796421
Purbaya Yudhi Sadewa,polos,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,obral anggar habis anggar hasil,negatif,prediksi_model,0.5309334280109007
Purbaya Yudhi Sadewa,all the president men,netral,prediksi_model,0.38202912545210804
Purbaya Yudhi Sadewa,bang bahas rencana relokasi warga tntn riau pelalawan bang rame kayak viral masyarakat tolak relokasi perintah satgas pkhtni keluar bijak relokasi sisi dpr komisi xiii tolak relokask warga demo besar jiwa demo juli disni kompleks bingung salah,netral,prediksi_model,0.5286037043225023
Purbaya Yudhi Sadewa,negeri inimsh level management conflictdi tkt sampe birokratkorporat rumahtangga,negatif,prediksi_model,0.5467605429555775
Purbaya Yudhi Sadewa,rakyat satu dukung purbaya,positif,prediksi_model,0.8592840911236654
Purbaya Yudhi Sadewa,bagus banget efek visual monolog ferry irwandy isi konten tajam guru gembul,netral,prediksi_model,0.5647524355607311
Purbaya Yudhi Sadewa,aahguru gembul prediksi,negatif,prediksi_model,0.5278338497481098
Purbaya Yudhi Sadewa,purbaya dukung rakyat dukung,positif,prediksi_model,0.7670817397241942
Purbaya Yudhi Sadewa,bicara ahli bangun opini fakta membangongkan ntah arah opini mana,netral,prediksi_model,0.4793335967580996
Purbaya Yudhi Sadewa,guru gembul biadab,netral,prediksi_model,0.5597262560310808
Purbaya Yudhi Sadewa,hebat pintar prabowo,positif,prediksi_model,0.6598730335870429
Purbaya Yudhi Sadewa,ajar jokowi teman teman nampak hasil gebu gebu,netral,prediksi_model,0.46007595841077764
Purbaya Yudhi Sadewa,moga pemimpinpejabat amanah sllu dlm lindung allah subhanahu taala aamiin yaa rabbal alamiin,positif,prediksi_model,0.7520806753223981
Purbaya Yudhi Sadewa,purbaya pro rakyatpasti usik guling apa,positif,prediksi_model,0.6596359924210492
Purbaya Yudhi Sadewa,nga bahas inti prabowo milih alis rakyat milih rakyat kuat apa alis korup rakyat puas kerja prabowo pihak oada rakyat bosa rayat aendiri angkat prabowo mimpin,positif,prediksi_model,0.3910216604165394
Purbaya Yudhi Sadewa,serah ndut ngefens salam akal setan,netral,prediksi_model,0.6143965955681067
Purbaya Yudhi Sadewa,prabowo tdk sentuh tukang becak tau dalang,netral,prediksi_model,0.39767035119864286
Purbaya Yudhi Sadewa,parah mafia mencengkram indonesia,netral,prediksi_model,0.38311198751091513
Purbaya Yudhi Sadewa,nggak guling bunuh,netral,prediksi_model,0.44634862012004306
Purbaya Yudhi Sadewa,guru gembul hebatsalut,netral,prediksi_model,0.5958742957207179
Purbaya Yudhi Sadewa,tutor mafia migas,negatif,prediksi_model,0.5490319319845889
Purbaya Yudhi Sadewa,gembul prejudice purbaya yudhi sadewa puji presiden prabowo subianto konotasi jilat pecah belah prejudices gembul mol taktis posisi seolaholah akhli organisasi perintah simple manusia usak harmonisasi bangun presiden prabowo subianto narasinarasi bangun muak,positif,prediksi_model,0.5830976481864368
Purbaya Yudhi Sadewa,ditakutin mafia asing biokrat indo yah sampe kalah pilpres benci jokowi krn beliau tau hny naik brani sep,negatif,prediksi_model,0.6170392494592021
Purbaya Yudhi Sadewa,mudah mudah rakyat indonesia logis sosial media mudah makan isu,negatif,prediksi_model,0.38418192783920024
Purbaya Yudhi Sadewa,smua sabar mudahn seceatnya prabowo mati,netral,prediksi_model,0.41236918252806176
Purbaya Yudhi Sadewa,rakyat dengar koarkoar melulu perintah berantas koruptor makan gaji hasil pajak rakyat indonesia rakyat indonesia rasa merdeka dang pimpin presiden prabowo orang orang purbaya mahfud kdm orang orang,positif,prediksi_model,0.5539368717533093
Purbaya Yudhi Sadewa,menkeu popularitasna buntut bapa aing ,positif,prediksi_model,0.5884106299560877
Purbaya Yudhi Sadewa,mafia lenih cerdas uang bisnis ingkar pajak ambil harta negara mulus curiga,negatif,prediksi_model,0.6716052034660951
Purbaya Yudhi Sadewa,ahngawur mbul,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,indonesia salah jokowi sehat jokowi,positif,prediksi_model,0.4086465865065646
Purbaya Yudhi Sadewa,ngacok analisanya kemarin analisanya prabowo guling tahun kuasa gagal curiga belakang gembul geng luhut and solo,negatif,prediksi_model,0.5465830798465181
Purbaya Yudhi Sadewa,muso pake peci alimin pke peciaidit pke peci syam kamaruzaman pake pecidll pki pake peci tpi otak lenceng karna tolol,negatif,prediksi_model,0.44973217616598044
Purbaya Yudhi Sadewa,tdk langsung prabowo turun bpk menkeu habis perang besar rang bangsa negara wilayah kuasa termul elite politik kuasa presiden,netral,prediksi_model,0.4145641984401528
Purbaya Yudhi Sadewa,danatara data bebas korupsi sistem transaksi hsrus blokcain smart kontrak data danatara blok koruptor,negatif,prediksi_model,0.6051978466947454
Purbaya Yudhi Sadewa,dukun ramal,netral,prediksi_model,0.4470301383463371
Purbaya Yudhi Sadewa,doa moga rizal ahlid geprek,positif,prediksi_model,0.6326670638594982
Purbaya Yudhi Sadewa,dukung purbaya lahhhh bikin opini bikin gaduh,positif,prediksi_model,0.7147465428475142
Purbaya Yudhi Sadewa,guru gembul cerdas mohon bikin vidio optimis bangga bangsa,netral,prediksi_model,0.4370957794254854
Purbaya Yudhi Sadewa,moga gusti allah lindung orang mangkin angin tiup kencangsemoga allah lindung jabat amanah aamiin,positif,prediksi_model,0.8447529935163454
Purbaya Yudhi Sadewa,hubung danantara banyak bumn klaim rugi defisit,negatif,prediksi_model,0.6345600990445289
Purbaya Yudhi Sadewa,turut koalisi gemuk koalisi jaman presiden soeharto,netral,prediksi_model,0.46982983622476215
Purbaya Yudhi Sadewa,carmuksotoy,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,menteri tuju naik gaji asn gerus inflasi tahun menteri pro rakyat,netral,prediksi_model,0.4551481941422759
Purbaya Yudhi Sadewa,analisamu ngelantur mbul,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,bang keras tau,negatif,prediksi_model,0.570572787958363
Purbaya Yudhi Sadewa,nglawan mafia hukum benah takut jatuhin hukum mati,negatif,prediksi_model,0.7046392715646642
Purbaya Yudhi Sadewa,gembul provokator tolol,negatif,prediksi_model,0.561877416839529
Purbaya Yudhi Sadewa,moga presiden purbaya orang tulus abdi ubtuk maju indonesia lindung sehat,positif,prediksi_model,0.9457741529290807
Purbaya Yudhi Sadewa,rakyat indonesia wujud janji rakyat beliau tinggal rakyat makmur indonesia mas,positif,prediksi_model,0.8701227011916959
Purbaya Yudhi Sadewa,ayah ekonom eks menteri uang,netral,prediksi_model,0.4901915384650402
Purbaya Yudhi Sadewa,asumsi gembul doang,negatif,prediksi_model,0.6489636535196582
Purbaya Yudhi Sadewa,alhamdulillah prabowo bela rakyat mbul kali maksud cucu pki,negatif,prediksi_model,0.41389604272526154
Purbaya Yudhi Sadewa,kutuk,negatif,prediksi_model,0.36542980495827443
Purbaya Yudhi Sadewa,seksi aman,netral,prediksi_model,0.4194046439429942
Purbaya Yudhi Sadewa,harap kau penjara permanen biar kau sadar tau hilang wabah umat islam wabah umat islam gembul gila tenar cepat kaya sesat umat islam,negatif,prediksi_model,0.7226657263706822
Purbaya Yudhi Sadewa,purbaya salah senjata perang presiden skrg krn senjata berat pst potensi incar byk musuh purbaya everybody presiden pst prediksi dibackup lgsg heran prabowo mantan denjen kopassus pst ahli dlm strategi guru gembul analisis bgs dukung genderang perang tabuh presiden koruptor,positif,prediksi_model,0.4384476326769914
Purbaya Yudhi Sadewa,gembul kau kulit ustad bahwasannya kau ilmu ilmu,negatif,prediksi_model,0.546475927212553
Purbaya Yudhi Sadewa,simpel bayar utang pake duit mafia opini beranda tarik duit mafia,negatif,prediksi_model,0.5505172610884536
Purbaya Yudhi Sadewa,purbaya mantap pas indonesia depan,positif,prediksi_model,0.9440277710689275
Purbaya Yudhi Sadewa,kirain indonesia layak menkeu srimul kepake rakyat bosan marah jago pendam moga purbaya wujud harap bangsa indonesia,positif,prediksi_model,0.9365617278771365
Purbaya Yudhi Sadewa,riza holid turun yaman hama,negatif,prediksi_model,0.5629606355295614
Purbaya Yudhi Sadewa,menkeu langsung menggebrakk maling enak malas an menghisap darah rakyat tiba dtg menkeu langsung tusuk jantung mrk menkeu musuh maling,positif,prediksi_model,0.6619774220542651
Purbaya Yudhi Sadewa,kriminal wanita bikin kriminalisasi orang kelompok,positif,prediksi_model,0.46312133577745684
Purbaya Yudhi Sadewa,teori dangkal sori pindah cenel,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,menkue kemaren muncul pas presiden prabowo udah heran rasa gateli pas muncul mana muncul pelihara kah kalo bagus ekonomi gpp pelihara kalo ujung rakyat peras perintah thn ras pingin langgeng asli perintah nya,negatif,prediksi_model,0.48074837849348007
Purbaya Yudhi Sadewa,kagum analis gugem,positif,prediksi_model,0.570690712435671
Purbaya Yudhi Sadewa,dukung menkeu purbaya,positif,prediksi_model,0.8610321385213596
Purbaya Yudhi Sadewa,nyerang langsung wowok mbg racun makan pakai tangan cuci tangan sisa tulang racun racun baby boomer mikir,negatif,prediksi_model,0.4971930144429258
Purbaya Yudhi Sadewa,guru bikin ttg bahlil,negatif,prediksi_model,0.4852213278071753
Purbaya Yudhi Sadewa,moga menteri sll lindung allah swt orang jahat ampun dosa aamiin allah,positif,prediksi_model,0.7005978960972319
Purbaya Yudhi Sadewa,menteri ter lord luhut lawan kratos versi perintah indo,netral,prediksi_model,0.39676780903587067
Purbaya Yudhi Sadewa,utama surut kesah ampas aset pengenbalian kuat kpk kekeyaan negara rakyat daulat tangan rakyat rakyat tau peduli bilang rakyat dukung meridhoi ampo curi,negatif,prediksi_model,0.37463325904708894
Purbaya Yudhi Sadewa,ngomong bul ngaji sono imam,negatif,prediksi_model,0.5543179179786166
Purbaya Yudhi Sadewa,gimana guru gembul menteri uang  gubernur bank indonesia  mantap uang habis korupsi,netral,prediksi_model,0.4477615631248564
Purbaya Yudhi Sadewa,indonesia kepung koruptor alloh kuat indonesia,positif,prediksi_model,0.7155017924846669
Purbaya Yudhi Sadewa,dasco tempo afiliasi judol kamboja bener,negatif,prediksi_model,0.5348872704534301
Purbaya Yudhi Sadewa,manuk akal,netral,prediksi_model,0.5780315602102168
Purbaya Yudhi Sadewa,guru bloon,netral,prediksi_model,0.6801276844999782
Purbaya Yudhi Sadewa,ahok mahfud dedi mulyadi salah sartu presiden purbaya menkeu maju negara turut,positif,prediksi_model,0.9065291140203593
Purbaya Yudhi Sadewa,guru gembulomong molahmalihmenclamencle koyo jokowigayane soknggurui emang orang tau ilmumencela tok omdong,negatif,prediksi_model,0.49016106810262766
Purbaya Yudhi Sadewa,ekonomi oleng oleng,negatif,prediksi_model,0.4743111949563296
Purbaya Yudhi Sadewa,harap purbaya menang tetcipta sejahtera rakyat indonesia,positif,prediksi_model,0.8925508072860233
Purbaya Yudhi Sadewa,siapaa sihhh beda dapat prabowo ndak sentuh prabowo pro rakyat jet mikirnya hidup dah susah ruet mikir,netral,prediksi_model,0.40882420521584273
Purbaya Yudhi Sadewa,guru gembul tukang ngibul suka dongeng,negatif,prediksi_model,0.516945091657449
Purbaya Yudhi Sadewa,alloh lindung bpprabowo rakyat,positif,prediksi_model,0.7830402898601246
Purbaya Yudhi Sadewa,moga baca komen sayabukan karna prabowo ahlitapi gaduh politik tuju prabowotapi jokowikarna lawan politik anggap prabowo habismasa saing mengancamknp serang jokowikarna sadar jago lawa jokowi menangmakanya mati berusahmenjatuhkan nama jokowi,netral,prediksi_model,0.43741974277247103
Purbaya Yudhi Sadewa,dongeng sempurna kang,negatif,prediksi_model,0.47001082406664396
Purbaya Yudhi Sadewa,ahok,negatif,prediksi_model,0.3754118669593095
Purbaya Yudhi Sadewa,guru gembul cuci otqknya media,netral,prediksi_model,0.5405342864346967
Purbaya Yudhi Sadewa,muak partai penting partai ikut menjdi dpr fokus partai buknnya masyarakat jdi guna mreka,negatif,prediksi_model,0.5249414016862121
Purbaya Yudhi Sadewa,tonton konten orang tentang ulama habaib,negatif,prediksi_model,0.49587019204387306
Purbaya Yudhi Sadewa,guru gembol twrmasuk termul musuh purbaya,netral,prediksi_model,0.42803426520804566
Purbaya Yudhi Sadewa,guru ngibul hebat hebat ngarangnya,netral,prediksi_model,0.4771211402149406
Purbaya Yudhi Sadewa,cucu pki,negatif,prediksi_model,0.6714590197042714
Purbaya Yudhi Sadewa,gue suka gaya purbaya smua menteri gin indonesia maju sjahtera amin purbaya superman,positif,prediksi_model,0.9366402566021627
Purbaya Yudhi Sadewa,lupa rakyat pilih afiliasi parpol kuasa lbh timbul prahara politik rakyat nilai perintah gagal mrngelola negara,negatif,prediksi_model,0.7343402847144312
Purbaya Yudhi Sadewa,ora nde menungso sing bener opo koe tok lek,negatif,prediksi_model,0.43595860633203076
Purbaya Yudhi Sadewa,gembul alien muncul,negatif,prediksi_model,0.5734118007716612
Purbaya Yudhi Sadewa,gua nonton detik langsung komentar menteri kerja rakyat guling karna elit suka udah wajar negara busuk,negatif,prediksi_model,0.41798508396644635
Purbaya Yudhi Sadewa,pubaya tugas mantap rakyat senang,positif,prediksi_model,0.8906860587542719
Purbaya Yudhi Sadewa,inti opini sudut perintah akan perintah skrg jelek skrg bagus haru ponakan dapet mbg perintah peduli rakyat kenang presiden prabowo anakanak indonesia,positif,prediksi_model,0.5327649046098197
Purbaya Yudhi Sadewa,purbaya harap baik tata kelola uang negara gembul silah analisa obyektif netral tendensi,positif,prediksi_model,0.6251980263507148
Purbaya Yudhi Sadewa,purbaya media darling buzer mafia kerja rakyat paling purbaya maklum bangsa minim literasi mudah diombang ambing buzzer,positif,prediksi_model,0.5504932829543195
Purbaya Yudhi Sadewa,gua bingung gembul jelekin jelekin opini opini malu peci luhh gemblung luh,netral,prediksi_model,0.46777141946339507
Purbaya Yudhi Sadewa,inti imbang kroni biar berontak kuasa lama,negatif,prediksi_model,0.5417046456560083
Purbaya Yudhi Sadewa,mah negara jelek kecuali anis kue udah gitu,netral,prediksi_model,0.4400078774836853
Purbaya Yudhi Sadewa,hahahanegara lanjur negara sandiwarasangat bodoh rezim bawa angin barumau ganti menteri ting bagaimna jerat opini masyarakat sajapurba orang tdk ubah kbali sang presidennyasemua team solid keburukansesuatu haram licik harap semuaprabowo munafiklain mulut diperbuatanberlagak kaya manusia gentle fakta jalan licik tempuh menangseandainya manuver jokowi pilpres kemarin tdk pro prabowo prabowo kalah pikir negara berdarahkorban demo dimanaseorang presid n kuasa tdk netral sikap titip anak ikutanhanya prabowo tutup mata busuk skenario menang pilpreslicik kanseorang prajurit sejati salah salah benarbukan senang skenario licik menang guakalau orang skenario duluan bacot kencang,netral,prediksi_model,0.4403167989042021
Purbaya Yudhi Sadewa,hebat politik omon prabocor fakta lapang bukti ekonomi lapis skrg hancur cur tengok pasar tradisional ngenes nes tdk tutup ulang ,negatif,prediksi_model,0.48322124550209944
Purbaya Yudhi Sadewa,omong kosong,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,dpr dinepalkanthn depan,negatif,prediksi_model,0.454697754653582
Purbaya Yudhi Sadewa,menteri taik,netral,prediksi_model,0.5922613261719354
Purbaya Yudhi Sadewa,banding bicara prabowo ngomong sok pinter,negatif,prediksi_model,0.5729583003732712
Purbaya Yudhi Sadewa,pikir sukses periode,negatif,prediksi_model,0.45068912989484644
Purbaya Yudhi Sadewa,prabowo ulang takut hadap guru gembul mafia migas,netral,prediksi_model,0.5600495880287999
Purbaya Yudhi Sadewa,sebenernya gampang berantas mafia jabat negara tandainlihat saldo detail ubah signifikan langsung blokir,negatif,prediksi_model,0.6413062853419818
Purbaya Yudhi Sadewa,bilang purbaya menteri kutuk orang jahat karna orang suka purbaya takut bongkar,positif,prediksi_model,0.720302298809917
Purbaya Yudhi Sadewa,purbaya khan presiden polri abri kpk dll,positif,prediksi_model,0.8153450388749187
Purbaya Yudhi Sadewa,perang bersih,netral,prediksi_model,0.4514368584177574
Purbaya Yudhi Sadewa,kalo jago manipulasi layan cortek perintah,netral,prediksi_model,0.49637626301348814
Purbaya Yudhi Sadewa,mafia kuat donk duit bayar orang bikin rusuh pokok duit beressss,negatif,prediksi_model,0.5200998784448375
Purbaya Yudhi Sadewa,bijak koboy keren mata rakyat,netral,prediksi_model,0.3524871176156048
Purbaya Yudhi Sadewa,emang bener beranda penuh berita menkeu konten flat earth kontroversi cerdas ilang edar keyword fyp menkeu emang,positif,prediksi_model,0.5546874895637718
Purbaya Yudhi Sadewa,guru mulyono,negatif,prediksi_model,0.49747325493935624
Purbaya Yudhi Sadewa,analisa goblog guru gembul cari sensasi,netral,prediksi_model,0.5834584512943745
Purbaya Yudhi Sadewa,guru mending ngajar banyak retorika sampean ngga lebih cari cuan sosmed,netral,prediksi_model,0.5721197138930668
Purbaya Yudhi Sadewa,indonesia maju pimpin prabowo negara super power pimpin harto sang mertua biarpun prabowo goyang kanan kiri diri tegak,positif,prediksi_model,0.6691363263959437
Purbaya Yudhi Sadewa,prabowo hebat prabowo pinter ciut hadap mulyono,positif,prediksi_model,0.5756715325511182
Purbaya Yudhi Sadewa,moga pimpin amanah,positif,prediksi_model,0.7600966052410345
Purbaya Yudhi Sadewa,takut takut tau tau cari tau,negatif,prediksi_model,0.6397126311638115
Purbaya Yudhi Sadewa,tuju argumen guru gembulini strategi prabowoyg musuh musuh koruptor naikin muka cari salah proses rakyat musuhmafiadan koruptor eksekusi salah masing,negatif,prediksi_model,0.6961352519597999
Purbaya Yudhi Sadewa,guru gembul gerak paranormal,netral,prediksi_model,0.5958742957207179
Purbaya Yudhi Sadewa,respon guru demo vidionya tanda linknya,netral,prediksi_model,0.6001327505705132
Purbaya Yudhi Sadewa,assalamualaikum purbaraya,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,moga purbaya sehat selamat umur amiin,positif,prediksi_model,0.9171305769459973
Purbaya Yudhi Sadewa,omon,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,hidup negeri orang jahat ato orang orng untung biar selamat main petinggi kita,negatif,prediksi_model,0.5416890732555021
Purbaya Yudhi Sadewa,kek dlu srimul citra kedok diliatin kalo udah rakyat pro moga ngga kek,netral,prediksi_model,0.5244156637963618
Purbaya Yudhi Sadewa,berantas mafia ber akar strategy kuatdan takut berantas babi buta ala cowboy bumerang achirnya rakyat susah lagi,negatif,prediksi_model,0.7320272069177549
Purbaya Yudhi Sadewa,moga prabowo ganti purbaya swbagai menteri uang rakyat suka kecuali jabat korupsi,positif,prediksi_model,0.8037525559078204
Purbaya Yudhi Sadewa,doa andademi sejahtera cerdas hidup bangsabumi kaya,positif,prediksi_model,0.9183744962060207
Purbaya Yudhi Sadewa,ngapain jarahh anarkisin mafia yaa dpr kroco,negatif,prediksi_model,0.48917685263148614
Purbaya Yudhi Sadewa,ramal ufo,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,pki njin,negatif,prediksi_model,0.6269704059831418
Purbaya Yudhi Sadewa,sekian channel kait bijak kabinet merah putih pro bennix kontra prof feri latuhihin channel warna beda ngawur drama pendek sering nonton yah,netral,prediksi_model,0.4708968003374843
Purbaya Yudhi Sadewa,tuju dapat jatuh niat presiden prabowo presiden butuh bendahara mafia gambar sampul tulis menteri uang kutuk lain manis nada fitnah bau busuk jatuh kuasa laku rezim jokowi saji perintah buzernya rampok prabowo bersih mafia bandit tikus koruptor rugi negara tangkap orang masalah buzer,netral,prediksi_model,0.4553064222730253
Purbaya Yudhi Sadewa,salfok guru gembul pegang colok listrik,netral,prediksi_model,0.5965055908114136
Purbaya Yudhi Sadewa,hidup jokodok,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,kemarin bilang rocky gerung kritik prabowo kang guru puji puji pabrowo,netral,prediksi_model,0.6628325721604533
Purbaya Yudhi Sadewa,brarti memntingkan kuas sja tpi kurg ngefek kerkyat,netral,prediksi_model,0.43061120535505715
Purbaya Yudhi Sadewa,cermat simpul guru gembul kesini nyata,netral,prediksi_model,0.5864749235128893
Purbaya Yudhi Sadewa,laknatulloh,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,konten jujur suka baca komen nyimak bawa prakata gurgem,negatif,prediksi_model,0.5707815989822783
Purbaya Yudhi Sadewa,rakyat dapet kalo prabowo kue jabat bantu presiden bikin akur komunikasi menteri buruk bijak trus rakyat dapet,netral,prediksi_model,0.46704881358804046
Purbaya Yudhi Sadewa,tuju presiden cerdas struktur organisasi komplit,positif,prediksi_model,0.5954995330151832
Purbaya Yudhi Sadewa,bumn mau untung tega meres rakyat,negatif,prediksi_model,0.6404099600430376
Purbaya Yudhi Sadewa,jokowi sabar kritik berani coba kritik prabowo nggerunv mingkem srkarang,netral,prediksi_model,0.5227052923479257
