subjek,final_text,label,status,confidence
Purbaya Yudhi Sadewa,purbaya new favorit people dlm hari nice ,positif,prediksi_model,0.9764722619642945
Purbaya Yudhi Sadewa,suka freming,netral,prediksi_model,0.9999933311117261
Purbaya Yudhi Sadewa,purbaya presiden terus bijaksana prabowo prediksi purbaya presiden indonesia,positif,prediksi_model,0.9790994402372256
Purbaya Yudhi Sadewa,sok tau bolgembol sotoy bidang politik atu agama sok sok ngerangkum,positif,prediksi_model,0.582254258082818
Purbaya Yudhi Sadewa,guru coba bahas aipac duga dana kampanye anggota parlemen usa implikasi bijak polugri usa kait israel palestina,positif,prediksi_model,0.82910452467704
Purbaya Yudhi Sadewa,liat ytber pikir perintah nato action talk only nyimaaak,positif,prediksi_model,0.9504693859000453
Purbaya Yudhi Sadewa,salah dgenyri uang,negatif,prediksi_model,0.9585398849409091
Purbaya Yudhi Sadewa,hobi mafia boomer indonesia bikin isu problem jelek monoton kaya ajar,negatif,prediksi_model,0.8432189433054826
Purbaya Yudhi Sadewa,comen paham gerti guru gembulsebab dapat asumsi guru gembul ajak,positif,prediksi_model,0.8204921274095557
Purbaya Yudhi Sadewa,mmg aneh dlm pikir kuwowo tanggung jawabtpi sentuh,positif,prediksi_model,0.5762028288426788
Purbaya Yudhi Sadewa,wajar titis order,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,sok pinter kowe mbul kabeh mok bahas mok review,positif,prediksi_model,0.7045105724860197
Purbaya Yudhi Sadewa,maaf ragu analis gembul,netral,prediksi_model,0.9696703959144491
Purbaya Yudhi Sadewa,guru gembul tunggang salah elit politik,positif,prediksi_model,0.5261791274835568
Purbaya Yudhi Sadewa,mbul mbul,positif,prediksi_model,0.47657941413693156
Purbaya Yudhi Sadewa,nggk ngerti kesini nggk podcast bedah politik ampe prediksi politik kayak dukun politik mending bahas sejarah budaya perilaku budaya,positif,prediksi_model,0.5816461528176973
Purbaya Yudhi Sadewa,adeeehemprettettettet,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,menkeu udah dibackup blackrock udah beli sbn rugi indonesia depan makmur,positif,prediksi_model,0.5526796184320412
Purbaya Yudhi Sadewa,elpiji tempat tempat teman nikmat harga,positif,prediksi_model,0.3620235208650745
Purbaya Yudhi Sadewa,cocok dukun dahulu tuhan besok campur agama normal sok tau okey,positif,prediksi_model,0.6578208685170263
Purbaya Yudhi Sadewa,pesona labgkah pubaya,positif,prediksi_model,0.527320730131108
Purbaya Yudhi Sadewa,pantesan ahok bilang orang miskin tdk lawan orkay orkay tdk lawan perintah omg banyk mafia,negatif,prediksi_model,0.9348500576006925
Purbaya Yudhi Sadewa,polos,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,obral anggar habis anggar hasil,negatif,prediksi_model,0.6815035580850436
Purbaya Yudhi Sadewa,moga allaah kutuk menteri purbaya kutuk analis analis pojok beliau rakyat dukung purbaya,positif,prediksi_model,0.9999993203098068
Purbaya Yudhi Sadewa,all the president men,positif,prediksi_model,0.5741695888916373
Purbaya Yudhi Sadewa,negeri inimsh level management conflictdi tkt sampe birokratkorporat rumahtangga,negatif,prediksi_model,0.9180407035927889
Purbaya Yudhi Sadewa,rakyat satu dukung purbaya,positif,prediksi_model,0.999999585793329
Purbaya Yudhi Sadewa,bagus banget efek visual monolog ferry irwandy isi konten tajam guru gembul,positif,prediksi_model,0.6018978526570542
Purbaya Yudhi Sadewa,aahguru gembul prediksi,netral,prediksi_model,0.9475801014536358
Purbaya Yudhi Sadewa,purbaya dukung rakyat dukung,positif,prediksi_model,0.9999998651046157
Purbaya Yudhi Sadewa,bicara ahli bangun opini fakta membangongkan ntah arah opini mana,positif,prediksi_model,0.42438404250154704
Purbaya Yudhi Sadewa,guru gembul biadab,positif,prediksi_model,0.8453007829951632
Purbaya Yudhi Sadewa,hebat pintar prabowo,positif,prediksi_model,0.9967603239910072
Purbaya Yudhi Sadewa,ajar jokowi teman teman nampak hasil gebu gebu,negatif,prediksi_model,0.8060581553164486
Purbaya Yudhi Sadewa,moga pemimpinpejabat amanah sllu dlm lindung allah subhanahu taala aamiin yaa rabbal alamiin,positif,prediksi_model,0.9863216769607474
Purbaya Yudhi Sadewa,purbaya pro rakyatpasti usik guling apa,positif,prediksi_model,0.6905107102222697
Purbaya Yudhi Sadewa,nga bahas inti prabowo milih alis rakyat milih rakyat kuat apa alis korup rakyat puas kerja prabowo pihak oada rakyat bosa rayat aendiri angkat prabowo mimpin,positif,prediksi_model,0.9368020913706362
Purbaya Yudhi Sadewa,serah ndut ngefens salam akal setan,negatif,prediksi_model,0.49373539841970887
Purbaya Yudhi Sadewa,prabowo tdk sentuh tukang becak tau dalang,positif,prediksi_model,0.8231461273688286
Purbaya Yudhi Sadewa,parah mafia mencengkram indonesia,positif,prediksi_model,0.6697481252674242
Purbaya Yudhi Sadewa,nggak guling bunuh,netral,prediksi_model,0.9157784353393532
Purbaya Yudhi Sadewa,tutor mafia migas,negatif,prediksi_model,0.79296711228007
Purbaya Yudhi Sadewa,gembul prejudice purbaya yudhi sadewa puji presiden prabowo subianto konotasi jilat pecah belah prejudices gembul mol taktis posisi seolaholah akhli organisasi perintah simple manusia usak harmonisasi bangun presiden prabowo subianto narasinarasi bangun muak,positif,prediksi_model,0.9814095172984458
Purbaya Yudhi Sadewa,mudah mudah rakyat indonesia logis sosial media mudah makan isu,positif,prediksi_model,0.7166557254231314
Purbaya Yudhi Sadewa,smua sabar mudahn seceatnya prabowo mati,positif,prediksi_model,0.8332188220263761
Purbaya Yudhi Sadewa,rakyat dengar koarkoar melulu perintah berantas koruptor makan gaji hasil pajak rakyat indonesia rakyat indonesia rasa merdeka dang pimpin presiden prabowo orang orang purbaya mahfud kdm orang orang,negatif,prediksi_model,0.8811569252771374
Purbaya Yudhi Sadewa,lil bahlil musuh,positif,prediksi_model,0.5575631933289381
Purbaya Yudhi Sadewa,menkeu popularitasna buntut bapa aing ,positif,prediksi_model,0.9937558345074123
Purbaya Yudhi Sadewa,mafia lenih cerdas uang bisnis ingkar pajak ambil harta negara mulus curiga,negatif,prediksi_model,0.9883425315492032
Purbaya Yudhi Sadewa,mari doa mafia negeri hidayah inayah buat titip aamiin,negatif,prediksi_model,0.5609695943087454
Purbaya Yudhi Sadewa,ahngawur mbul,positif,prediksi_model,0.47657941413693156
Purbaya Yudhi Sadewa,indonesia salah jokowi sehat jokowi,negatif,prediksi_model,0.9407081820816514
Purbaya Yudhi Sadewa,ngacok analisanya kemarin analisanya prabowo guling tahun kuasa gagal curiga belakang gembul geng luhut and solo,positif,prediksi_model,0.7038822983647007
Purbaya Yudhi Sadewa,muso pake peci alimin pke peciaidit pke peci syam kamaruzaman pake pecidll pki pake peci tpi otak lenceng karna tolol,negatif,prediksi_model,0.5449067995101489
Purbaya Yudhi Sadewa,tdk langsung prabowo turun bpk menkeu habis perang besar rang bangsa negara wilayah kuasa termul elite politik kuasa presiden,positif,prediksi_model,0.7946219470973198
Purbaya Yudhi Sadewa,danatara data bebas korupsi sistem transaksi hsrus blokcain smart kontrak data danatara blok koruptor,negatif,prediksi_model,0.5594656177864832
Purbaya Yudhi Sadewa,dukun ramal,netral,prediksi_model,0.9733895884080874
Purbaya Yudhi Sadewa,doa moga rizal ahlid geprek,positif,prediksi_model,0.9849624390001774
Purbaya Yudhi Sadewa,dukung purbaya lahhhh bikin opini bikin gaduh,positif,prediksi_model,0.9764103126860072
Purbaya Yudhi Sadewa,apa isi bahagia koruptor tangkap puas koruptor rakus henti makan uang negara pribadi percaya sumpah prabowo bshwa sisa usia rakyat indonesia mensejahtrakannya serah nyaman jalan hasil instan koruptor tangkap tinggal rampas aset hukum mati,negatif,prediksi_model,0.9965657433654894
Purbaya Yudhi Sadewa,moga gusti allah lindung orang mangkin angin tiup kencangsemoga allah lindung jabat amanah aamiin,positif,prediksi_model,0.9872675011980967
Purbaya Yudhi Sadewa,hubung danantara banyak bumn klaim rugi defisit,positif,prediksi_model,0.8338265725356965
Purbaya Yudhi Sadewa,turut koalisi gemuk koalisi jaman presiden soeharto,positif,prediksi_model,0.6510316875894017
Purbaya Yudhi Sadewa,skenario check and balancing ala prabowo,positif,prediksi_model,0.6676914790497257
Purbaya Yudhi Sadewa,carmuksotoy,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,menteri tuju naik gaji asn gerus inflasi tahun menteri pro rakyat,negatif,prediksi_model,0.7939799239647654
Purbaya Yudhi Sadewa,analisamu ngelantur mbul,positif,prediksi_model,0.47657941413693156
Purbaya Yudhi Sadewa,bang keras tau,positif,prediksi_model,0.860153292294621
Purbaya Yudhi Sadewa,nglawan mafia hukum benah takut jatuhin hukum mati,negatif,prediksi_model,0.9822110854783229
Purbaya Yudhi Sadewa,sabang samoai merauke ayo rakyat satu jaga purbaya moga ujung tombak membrantas jabat zolim busuk ygsama pro rakyat boropro jajah siksa rakyat,positif,prediksi_model,0.8086519180908848
Purbaya Yudhi Sadewa,gembul provokator tolol,netral,prediksi_model,0.9821436176709957
Purbaya Yudhi Sadewa,moga presiden purbaya orang tulus abdi ubtuk maju indonesia lindung sehat,positif,prediksi_model,0.9971138364445571
Purbaya Yudhi Sadewa,rakyat indonesia wujud janji rakyat beliau tinggal rakyat makmur indonesia mas,negatif,prediksi_model,0.8787889640517508
Purbaya Yudhi Sadewa,ayah ekonom eks menteri uang,positif,prediksi_model,0.8007173886667303
Purbaya Yudhi Sadewa,asumsi gembul doang,netral,prediksi_model,0.9704101974502879
Purbaya Yudhi Sadewa,alhamdulillah prabowo bela rakyat mbul kali maksud cucu pki,positif,prediksi_model,0.9678868945115527
Purbaya Yudhi Sadewa,kejar mafia lari semangat menteri uang kalah maling,positif,prediksi_model,0.6749389857600033
Purbaya Yudhi Sadewa,kutuk,negatif,prediksi_model,0.5410685888697555
Purbaya Yudhi Sadewa,seksi aman,negatif,prediksi_model,0.4131104160754854
Purbaya Yudhi Sadewa,purbaya salah senjata perang presiden skrg krn senjata berat pst potensi incar byk musuh purbaya everybody presiden pst prediksi dibackup lgsg heran prabowo mantan denjen kopassus pst ahli dlm strategi guru gembul analisis bgs dukung genderang perang tabuh presiden koruptor,positif,prediksi_model,0.974541295016342
Purbaya Yudhi Sadewa,gembul kau kulit ustad bahwasannya kau ilmu ilmu,netral,prediksi_model,0.9813323272691304
Purbaya Yudhi Sadewa,simpel bayar utang pake duit mafia opini beranda tarik duit mafia,negatif,prediksi_model,0.539371579740769
Purbaya Yudhi Sadewa,purbaya mantap pas indonesia depan,positif,prediksi_model,0.9999984189793598
Purbaya Yudhi Sadewa,kirain indonesia layak menkeu srimul kepake rakyat bosan marah jago pendam moga purbaya wujud harap bangsa indonesia,positif,prediksi_model,0.9712422888530602
Purbaya Yudhi Sadewa,riza holid turun yaman hama,negatif,prediksi_model,0.9910687194344076
Purbaya Yudhi Sadewa,menkeu langsung menggebrakk maling enak malas an menghisap darah rakyat tiba dtg menkeu langsung tusuk jantung mrk menkeu musuh maling,positif,prediksi_model,0.9747761592884482
Purbaya Yudhi Sadewa,kriminal wanita bikin kriminalisasi orang kelompok,positif,prediksi_model,0.47876165556119654
Purbaya Yudhi Sadewa,teori dangkal sori pindah cenel,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,menkue kemaren muncul pas presiden prabowo udah heran rasa gateli pas muncul mana muncul pelihara kah kalo bagus ekonomi gpp pelihara kalo ujung rakyat peras perintah thn ras pingin langgeng asli perintah nya,positif,prediksi_model,0.8642518292714108
Purbaya Yudhi Sadewa,kagum analis gugem,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,dukung menkeu purbaya,positif,prediksi_model,0.9999998480891158
Purbaya Yudhi Sadewa,nyerang langsung wowok mbg racun makan pakai tangan cuci tangan sisa tulang racun racun baby boomer mikir,positif,prediksi_model,0.4371300904737951
Purbaya Yudhi Sadewa,guru bikin ttg bahlil,positif,prediksi_model,0.7884932843023025
Purbaya Yudhi Sadewa,moga menteri sll lindung allah swt orang jahat ampun dosa aamiin allah,positif,prediksi_model,0.9247750079368939
Purbaya Yudhi Sadewa,menteri ter lord luhut lawan kratos versi perintah indo,negatif,prediksi_model,0.6922231118409873
Purbaya Yudhi Sadewa,utama surut kesah ampas aset pengenbalian kuat kpk kekeyaan negara rakyat daulat tangan rakyat rakyat tau peduli bilang rakyat dukung meridhoi ampo curi,negatif,prediksi_model,0.9394396030481689
Purbaya Yudhi Sadewa,ngomong bul ngaji sono imam,negatif,prediksi_model,0.6852019115469246
Purbaya Yudhi Sadewa,gimana guru gembul menteri uang  gubernur bank indonesia  mantap uang habis korupsi,positif,prediksi_model,0.896559185599359
Purbaya Yudhi Sadewa,dasco tempo afiliasi judol kamboja bener,netral,prediksi_model,0.9951362659609208
Purbaya Yudhi Sadewa,manuk akal,negatif,prediksi_model,0.4526167496469311
Purbaya Yudhi Sadewa,guru bloon,positif,prediksi_model,0.8292452383385795
Purbaya Yudhi Sadewa,ahok mahfud dedi mulyadi salah sartu presiden purbaya menkeu maju negara turut,positif,prediksi_model,0.9999998309206142
Purbaya Yudhi Sadewa,guru gembulomong molahmalihmenclamencle koyo jokowigayane soknggurui emang orang tau ilmumencela tok omdong,netral,prediksi_model,0.9383776239001631
Purbaya Yudhi Sadewa,hukum mati koroptor ayo suar,negatif,prediksi_model,0.964310881162695
Purbaya Yudhi Sadewa,ekonomi oleng oleng,positif,prediksi_model,0.5880306388443162
Purbaya Yudhi Sadewa,harap purbaya menang tetcipta sejahtera rakyat indonesia,positif,prediksi_model,0.8699896988980685
Purbaya Yudhi Sadewa,siapaa sihhh beda dapat prabowo ndak sentuh prabowo pro rakyat jet mikirnya hidup dah susah ruet mikir,positif,prediksi_model,0.9713389506226762
Purbaya Yudhi Sadewa,guru gembul tukang ngibul suka dongeng,netral,prediksi_model,0.999175651788204
Purbaya Yudhi Sadewa,percaya iblis tobat drpd percaya pemerintahmau presidenmenterikorup semuakecuali laku hukum mati koruptor legal ampas aset percayaapa malu rakyat konohatuh neraka isi orang konohasegala jahat konohamikiirrngayal bebas korupsi,negatif,prediksi_model,0.9868495612478063
Purbaya Yudhi Sadewa,alloh lindung bpprabowo rakyat,positif,prediksi_model,0.8207397886376101
Purbaya Yudhi Sadewa,alloh lindung purbaya,netral,prediksi_model,0.9852881817062606
Purbaya Yudhi Sadewa,prabowo periode daya beli masyarakat jeblok bikin bangkrut umkm dagang pasar tradisional,negatif,prediksi_model,0.5900016925871211
Purbaya Yudhi Sadewa,dongeng sempurna kang,positif,prediksi_model,0.6255540438812279
Purbaya Yudhi Sadewa,uang tdk sejahtera bangsa rakyat indonesia sejahtera,positif,prediksi_model,0.6781541393440351
Purbaya Yudhi Sadewa,ahok,positif,prediksi_model,0.9676100877856972
Purbaya Yudhi Sadewa,guru gembul cuci otqknya media,positif,prediksi_model,0.9406169737220272
Purbaya Yudhi Sadewa,muak partai penting partai ikut menjdi dpr fokus partai buknnya masyarakat jdi guna mreka,positif,prediksi_model,0.615892647795598
Purbaya Yudhi Sadewa,tonton konten orang tentang ulama habaib,positif,prediksi_model,0.5324599404105009
Purbaya Yudhi Sadewa,guru gembol twrmasuk termul musuh purbaya,positif,prediksi_model,0.9550040887752471
Purbaya Yudhi Sadewa,guru ngibul hebat hebat ngarangnya,positif,prediksi_model,0.9927117790081758
Purbaya Yudhi Sadewa,moga kang guru karungin,positif,prediksi_model,0.9217829565213543
Purbaya Yudhi Sadewa,cucu pki,positif,prediksi_model,0.5842313939747489
Purbaya Yudhi Sadewa,gue suka gaya purbaya smua menteri gin indonesia maju sjahtera amin purbaya superman,positif,prediksi_model,0.8396810244649876
Purbaya Yudhi Sadewa,lupa rakyat pilih afiliasi parpol kuasa lbh timbul prahara politik rakyat nilai perintah gagal mrngelola negara,negatif,prediksi_model,0.9866343527160082
Purbaya Yudhi Sadewa,gembul alien muncul,netral,prediksi_model,0.9486308620667215
Purbaya Yudhi Sadewa,gua nonton detik langsung komentar menteri kerja rakyat guling karna elit suka udah wajar negara busuk,negatif,prediksi_model,0.5717355315392209
Purbaya Yudhi Sadewa,inti opini sudut perintah akan perintah skrg jelek skrg bagus haru ponakan dapet mbg perintah peduli rakyat kenang presiden prabowo anakanak indonesia,positif,prediksi_model,0.9793625251425226
Purbaya Yudhi Sadewa,purbaya harap baik tata kelola uang negara gembul silah analisa obyektif netral tendensi,positif,prediksi_model,0.5475652061308719
Purbaya Yudhi Sadewa,purbaya media darling buzer mafia kerja rakyat paling purbaya maklum bangsa minim literasi mudah diombang ambing buzzer,positif,prediksi_model,0.9499557903724416
Purbaya Yudhi Sadewa,karna masyarakat indo minim literasi mudah kenal pola pikir komentar vidio ikut sampe,negatif,prediksi_model,0.6143947920334528
Purbaya Yudhi Sadewa,gua bingung gembul jelekin jelekin opini opini malu peci luhh gemblung luh,netral,prediksi_model,0.9604912908078179
Purbaya Yudhi Sadewa,gembul ternak mulyono yahhh,netral,prediksi_model,0.9977751166915606
Purbaya Yudhi Sadewa,inti imbang kroni biar berontak kuasa lama,positif,prediksi_model,0.34896837712767703
Purbaya Yudhi Sadewa,mah negara jelek kecuali anis kue udah gitu,negatif,prediksi_model,0.5643840275332964
Purbaya Yudhi Sadewa,hebat politik omon prabocor fakta lapang bukti ekonomi lapis skrg hancur cur tengok pasar tradisional ngenes nes tdk tutup ulang ,negatif,prediksi_model,0.7518988978437982
Purbaya Yudhi Sadewa,tau the real mafia bahlul simbah luhut nenek mega,netral,prediksi_model,0.9838900601026974
Purbaya Yudhi Sadewa,omong kosong,positif,prediksi_model,0.8059751965899282
Purbaya Yudhi Sadewa,dpr dinepalkanthn depan,positif,prediksi_model,0.9041352127303544
Purbaya Yudhi Sadewa,menteri taik,positif,prediksi_model,0.7263404670320319
Purbaya Yudhi Sadewa,banding bicara prabowo ngomong sok pinter,positif,prediksi_model,0.7209286720079514
Purbaya Yudhi Sadewa,pikir sukses periode,positif,prediksi_model,0.9716483034306078
Purbaya Yudhi Sadewa,bicara ttg politik lupa politik jahat sekali,negatif,prediksi_model,0.5980101039096339
Purbaya Yudhi Sadewa,prabowo ulang takut hadap guru gembul mafia migas,positif,prediksi_model,0.5916727271283548
Purbaya Yudhi Sadewa,sebenernya gampang berantas mafia jabat negara tandainlihat saldo detail ubah signifikan langsung blokir,negatif,prediksi_model,0.9479844877132811
Purbaya Yudhi Sadewa,purbaya khan presiden polri abri kpk dll,positif,prediksi_model,0.7744344071319111
Purbaya Yudhi Sadewa,perang bersih,positif,prediksi_model,0.9999951708321542
Purbaya Yudhi Sadewa,kalo jago manipulasi layan cortek perintah,negatif,prediksi_model,0.5598092272160001
Purbaya Yudhi Sadewa,mafia kuat donk duit bayar orang bikin rusuh pokok duit beressss,negatif,prediksi_model,0.5537456347981714
Purbaya Yudhi Sadewa,emang bener beranda penuh berita menkeu konten flat earth kontroversi cerdas ilang edar keyword fyp menkeu emang,positif,prediksi_model,0.9068388265389912
Purbaya Yudhi Sadewa,guru mulyono,positif,prediksi_model,0.8292452383385795
Purbaya Yudhi Sadewa,analisa goblog guru gembul cari sensasi,netral,prediksi_model,0.9753990102919449
Purbaya Yudhi Sadewa,indonesia maju pimpin prabowo negara super power pimpin harto sang mertua biarpun prabowo goyang kanan kiri diri tegak,positif,prediksi_model,0.9999988489955036
Purbaya Yudhi Sadewa,prabowo hebat prabowo pinter ciut hadap mulyono,positif,prediksi_model,0.9841285535730755
Purbaya Yudhi Sadewa,moga pimpin amanah,positif,prediksi_model,0.9970840148186594
Purbaya Yudhi Sadewa,sok tau njing manusia kontribusi prestasi bisa jdi tukang fitnah provokator cipta opini negatif publik kondisi tuju destruktif perintah negara,negatif,prediksi_model,0.546536179673136
Purbaya Yudhi Sadewa,takut takut tau tau cari tau,negatif,prediksi_model,0.6182577704761505
Purbaya Yudhi Sadewa,tuju argumen guru gembulini strategi prabowoyg musuh musuh koruptor naikin muka cari salah proses rakyat musuhmafiadan koruptor eksekusi salah masing,negatif,prediksi_model,0.8407468938175074
Purbaya Yudhi Sadewa,guru gembul gerak paranormal,netral,prediksi_model,0.9663555472601135
Purbaya Yudhi Sadewa,klau partai anggota jerat korupsi pro bubar,negatif,prediksi_model,0.8313942897607386
Purbaya Yudhi Sadewa,respon guru demo vidionya tanda linknya,positif,prediksi_model,0.6258548006765945
Purbaya Yudhi Sadewa,ayo dukung purbaya kawal sampe kayak ahok nyesel dah demoin ahok,positif,prediksi_model,0.999994415042443
Purbaya Yudhi Sadewa,assalamualaikum purbaraya,positif,prediksi_model,0.6355179862054052
Purbaya Yudhi Sadewa,moga purbaya sehat selamat umur amiin,positif,prediksi_model,0.9814329868063703
Purbaya Yudhi Sadewa,omon,positif,prediksi_model,0.48982206947040186
Purbaya Yudhi Sadewa,hidup negeri orang jahat ato orang orng untung biar selamat main petinggi kita,negatif,prediksi_model,0.9860409863937928
Purbaya Yudhi Sadewa,kek dlu srimul citra kedok diliatin kalo udah rakyat pro moga ngga kek,positif,prediksi_model,0.4630788931426456
Purbaya Yudhi Sadewa,moga prabowo ganti purbaya swbagai menteri uang rakyat suka kecuali jabat korupsi,negatif,prediksi_model,0.9069957306740055
Purbaya Yudhi Sadewa,doa andademi sejahtera cerdas hidup bangsabumi kaya,positif,prediksi_model,0.9937420934385435
Purbaya Yudhi Sadewa,ngapain jarahh anarkisin mafia yaa dpr kroco,positif,prediksi_model,0.4373909218223957
Purbaya Yudhi Sadewa,ramal ufo,netral,prediksi_model,0.9733895884080874
Purbaya Yudhi Sadewa,pki njin,positif,prediksi_model,0.5842313939747489
Purbaya Yudhi Sadewa,sekian channel kait bijak kabinet merah putih pro bennix kontra prof feri latuhihin channel warna beda ngawur drama pendek sering nonton yah,positif,prediksi_model,0.874432815370794
Purbaya Yudhi Sadewa,tuju dapat jatuh niat presiden prabowo presiden butuh bendahara mafia gambar sampul tulis menteri uang kutuk lain manis nada fitnah bau busuk jatuh kuasa laku rezim jokowi saji perintah buzernya rampok prabowo bersih mafia bandit tikus koruptor rugi negara tangkap orang masalah buzer,positif,prediksi_model,0.6917787356863907
Purbaya Yudhi Sadewa,salfok guru gembul pegang colok listrik,positif,prediksi_model,0.7649877962292673
Purbaya Yudhi Sadewa,termul berserbrangan,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,hidup jokodok,negatif,prediksi_model,0.5629846997078086
Purbaya Yudhi Sadewa,kemarin bilang rocky gerung kritik prabowo kang guru puji puji pabrowo,positif,prediksi_model,0.9375366084368469
Purbaya Yudhi Sadewa,brarti memntingkan kuas sja tpi kurg ngefek kerkyat,netral,prediksi_model,0.9044164270235316
Purbaya Yudhi Sadewa,mafia bisnis ekspor impor iur berkalikali lipat,negatif,prediksi_model,0.7320192223597435
Purbaya Yudhi Sadewa,cermat simpul guru gembul kesini nyata,positif,prediksi_model,0.5025668290545152
Purbaya Yudhi Sadewa,laknatulloh,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,mafia mapia,negatif,prediksi_model,0.79296711228007
Purbaya Yudhi Sadewa,konten jujur suka baca komen nyimak bawa prakata gurgem,netral,prediksi_model,0.9843808297739393
Purbaya Yudhi Sadewa,rakyat dapet kalo prabowo kue jabat bantu presiden bikin akur komunikasi menteri buruk bijak trus rakyat dapet,positif,prediksi_model,0.8768595969551858
Purbaya Yudhi Sadewa,tuju presiden cerdas struktur organisasi komplit,positif,prediksi_model,0.933147701934816
Purbaya Yudhi Sadewa,lihat hasil nanti,netral,prediksi_model,0.9000869452786336
Purbaya Yudhi Sadewa,bumn mau untung tega meres rakyat,negatif,prediksi_model,0.8531974724996523
Purbaya Yudhi Sadewa,jokowi sabar kritik berani coba kritik prabowo nggerunv mingkem srkarang,positif,prediksi_model,0.9690745600359414
Purbaya Yudhi Sadewa,iru negri baik fitnah presiden dilisting hasil,positif,prediksi_model,0.6334752939030903
Purbaya Yudhi Sadewa,belakang ekonomi indonesia tahan,positif,prediksi_model,0.4445604050005462
Purbaya Yudhi Sadewa,orang aneh,positif,prediksi_model,0.5849647371182813
Purbaya Yudhi Sadewa,purbaya harap banding,positif,prediksi_model,0.8893327082616053
Purbaya Yudhi Sadewa,beliau golingkan akn tjd nepal indonesia kuasa akn minggat indo,positif,prediksi_model,0.4363620452166925
Purbaya Yudhi Sadewa,koboi bandit,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,nih tmen berfikirlah positif krna konten cuman pemikiranya konten dri cuman prediksi cumn denger cerita cerita berllu adalh terllu pikir cuman cerita berllu tonton flm trus cerita tmen gitu cih sykn cumn konten tau ngonten salam berfikir cerdas,positif,prediksi_model,0.778331221668363
Purbaya Yudhi Sadewa,ayo rame rame alih listrik subsidi bbm isap apbn besar kembang potensi nikel indonesia mumpung main ngumpul pertamina kabeh,negatif,prediksi_model,0.6074886945074467
Purbaya Yudhi Sadewa,umur sehat menteri uang,positif,prediksi_model,0.8368476407965133
Purbaya Yudhi Sadewa,menteri presiden gua mah udah duli saran gue jngan bikin bul prediksi takut tula malu luh,negatif,prediksi_model,0.6029185862112237
Purbaya Yudhi Sadewa,bagus sok tau ngedahuluin tuhan liat dlu depan skeptis ahh,positif,prediksi_model,0.9019085094646119
Purbaya Yudhi Sadewa,cari menku lunasin hutang negara cari menku doyan tambahin hutangbanyak cari lulus sarjana,negatif,prediksi_model,0.9751299730458224
Purbaya Yudhi Sadewa,politik bangsat nama rakyat nama partai,negatif,prediksi_model,0.8571654265603471
Purbaya Yudhi Sadewa,asumsi,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,guru gembul bahlil mafia,netral,prediksi_model,0.9525486785215136
Purbaya Yudhi Sadewa,birokrat gaji negara,negatif,prediksi_model,0.9279692973801584
Purbaya Yudhi Sadewa,indonesia with purbaya,positif,prediksi_model,0.965012937161053
Purbaya Yudhi Sadewa,ampas aset zong nepal udah contoh moga tidah indo,negatif,prediksi_model,0.4676612128192597
Purbaya Yudhi Sadewa,anakanak turun komunis pki mylai ketarketir hapus dana biaya ganti rugi anakanak turun komunis pki pres pres jokwi prediden cabut kaci delu gembul jan anak ketyrunan komunis pki elo kelompok udah bgga daoat dana golong youtuber nusantara and termul sok tau tembus sandi yudha prabowo,negatif,prediksi_model,0.8342707967638132
Purbaya Yudhi Sadewa,sdah prabowo bersih bnyak kotor mna sdah indonesia bekerjasama negara eropa,positif,prediksi_model,0.9999995637065456
Purbaya Yudhi Sadewa,purbaya jossss sumpah,positif,prediksi_model,0.9890991566025711
Purbaya Yudhi Sadewa,sita cholid utabungan bpjs jiwa sraya taspen shahroni lirik cholid,negatif,prediksi_model,0.3943807113354155
Purbaya Yudhi Sadewa,rekap jagung kalah setor sita uistri gajine jabat lacur,negatif,prediksi_model,0.8863028061978445
Purbaya Yudhi Sadewa,sita rekap pimpin koruptor tangkap bangsa merdeka kau apa negaramuluhud tangkap,negatif,prediksi_model,0.527910873085432
Purbaya Yudhi Sadewa,jajah wni asli bkn negri,negatif,prediksi_model,0.4590250537685147
Purbaya Yudhi Sadewa,bendahara bekwrja tunjuk purbaya awas purbaya mafia hbs uang negara uupah ketok asline birokrasi bubar,positif,prediksi_model,0.8199541969271804
Purbaya Yudhi Sadewa,nginceng intel uang negara rakyat nginceng mungsui purbayapenting sita rekab,negatif,prediksi_model,0.9935204943520679
Purbaya Yudhi Sadewa,moga riza silit culik eksekusi repot sidang sidang,positif,prediksi_model,0.6492787502980196
Purbaya Yudhi Sadewa,guru gembul futufog kah,positif,prediksi_model,0.8581900412548445
Purbaya Yudhi Sadewa,kakean cangkem nggedabrus dukung suport gawe ngedown,positif,prediksi_model,0.999999969859182
Purbaya Yudhi Sadewa,ahli bahas agama dibahasalquran dibahasmenteri bahas bahas,positif,prediksi_model,0.5006330596863223
