text,tokoh,prediksi_label_raw,score_keyakinan,label_final
Yng jadi beban anda buat guru masalalu mengajari mu,Sri Mulyani Indrawati,negative,0.9992673993110656,Negatif
Ada menteri seperti ini klo bicara kau dulu pintar dari guru,Sri Mulyani Indrawati,negative,0.9984723925590516,Negatif
"Iblis itu tugasnya nyinyir berkhianat membikin gaduh membuat susah orang juga pandai hebat bila orang yg pernah belajar agama dengan benar dan baik pasti paham, coba siapa yg bisa membedakan sama srimulyani😂",Sri Mulyani Indrawati,negative,0.803400456905365,Negatif
Pemerintahan indonesia sekarang beban rakyat,Sri Mulyani Indrawati,negative,0.9993144273757936,Negatif
Apapun klo udah urusan pemerintahan klarifikasinya suka-suka mereka ahalah,Sri Mulyani Indrawati,positive,0.988800287246704,Positif
"Hoak,bikin dosa aja yang bikin Vido hasil Al.sarap.",Sri Mulyani Indrawati,negative,0.9988258481025696,Negatif
Iya bnr ternyata hoax ....tp klo dpr bnr beban negara,Sri Mulyani Indrawati,negative,0.7939243912696838,Negatif
Dpr beban rakyat bubarkan dpr,Sri Mulyani Indrawati,neutral,0.9979999661445618,Netral
"Pesan nya disalah pahami 

Maksud nya :
Beban negara = tanggung jawab negara 

Baik video ini asli atau palsu

Guru = beban = tanggung jawab negara",Sri Mulyani Indrawati,negative,0.9991652965545654,Negatif
"Sri Mulyani gua banggain tapi sekarang kecewa dengan kata"" Sri Mulyani..emang gaji guru berapa sehh Bu Sri lagi pula kita dari kecil tidak bisa apa"" sampai bisa pintar karena siapa karena guru.. yang jadi beban negara itu anggota dpr ibu Sri mulyani",Sri Mulyani Indrawati,negative,0.9987273812294006,Negatif
"Ya sudah, kalau memang tentang ""guru beban negara"" itu HOAXS oke selesai, tapi masih ada satu lagi, pajak di sama²kan dengan zakat. Itu sangat tidak pantas. Zakat diberikan pda orang yang kurang mampu, bukannya diberikan kepada orang yang sudah punya ....",Sri Mulyani Indrawati,negative,0.9987699389457704,Negatif
Beda ya pemimpin skrng dg jaman dulu jaman cut nyak dien... Pahlawan yg tulus di jaman nya,Sri Mulyani Indrawati,positive,0.749510645866394,Positif
"Beda editan dengan asli.
Emangnya kita dungu.
Waktu dia di bawah kementrian jokowi dia sebut pensiunan beban negara.
Kemana waktu kerusuhan dayak madura,kemana dia waktu kerusuhan foto,kemana dia waktu kerusuhan Ambon?.
Ngeles yang di ajarkan selama 10thn.
Orang terakhir yang membuat kagum semasa kepemimpinan di militer adalah yang sekarang jabatan RI1 tapi kemana yang dulu sangat tegas sepertinya sudah menjadi ayam sayur pemeliharaan ternak mulyono.
Saya mantan anak buah jenderal prabowo persis mengerti karakter pimpinan.
Sudah di pastikan pemilu yang akan datang insaAlloh selamanya saya golput.
Kalaupun suara saya di rekayasa biarkan urusannya dengan tuhan.",Sri Mulyani Indrawati,negative,0.9958637952804564,Negatif
Pemerintahan yg plng amburadul adalah pemerintahan di THN 025,Sri Mulyani Indrawati,negative,0.9967041611671448,Negatif
"Banyak masyarakat Indonesia yang ber IQ merangkak.
Yaa, mereka mudah terprovokasi oleh video pendek yang di edit dan contohnya seperti di berita ini.
Jujur saja saya bukan penggemar sri Mulyono ini.",Sri Mulyani Indrawati,negative,0.9990203380584716,Negatif
"Apakah beban? SAYA PENSIUNAN GURU SERTIFIKASI . punya golongan, punya pangkat, tapi PUNYA PENSIUN NOL RUPIAH Sampai hari ini tak punya rumah pribadi. Numpang² di rumah kerabat. Masih di sebut BEBAN NEGARA?. beban keluarga kale?",Sri Mulyani Indrawati,negative,0.9178186058998108,Negatif
LENGSERKAN SRI MULYANI,Sri Mulyani Indrawati,neutral,0.9989414811134338,Netral
tanpa guru tak akan jadi orang kau itu camkan ...!!,Sri Mulyani Indrawati,negative,0.9987934827804564,Negatif
Udah di serang aja baru bilang hoax😅gak ngaku,Sri Mulyani Indrawati,negative,0.9988812804222108,Negatif
Tinggal tanya aja ke peserta yg hadir di acara tsb.,Sri Mulyani Indrawati,neutral,0.9987990856170654,Netral
salah ucap lgsg cari 1000 alasan😂,Sri Mulyani Indrawati,negative,0.9981617331504822,Negatif
Dpr kali ahh yg beban negara bukan guru,Sri Mulyani Indrawati,negative,0.998960018157959,Negatif
Kalau mau di demo bilang HOAX..,Sri Mulyani Indrawati,negative,0.9968485236167908,Negatif
"Lidah tak bertulang ,",Sri Mulyani Indrawati,negative,0.9734176993370056,Negatif
Kalau benar hoaks tangkap buat vidio dan penjarakan....,Sri Mulyani Indrawati,negative,0.9860160946846008,Negatif
Kok kek ai ya,Sri Mulyani Indrawati,negative,0.994825005531311,Negatif
Hai kalo tidak ada guru srimulyani endak jadi apa pun.,Sri Mulyani Indrawati,negative,0.7037716507911682,Negatif
kita perlu Tabayun ke Sri Mulyani apakah benar yg diucapkan. Kita sebagai umat Islam harus hati2 karena ada AI yg dimanfaatkan oleh oknum sehingga itu hoax,Sri Mulyani Indrawati,negative,0.928845465183258,Negatif
Paling enak jadi pejabat salah bicara aja masih bisa mungkir beda klo yg salah rakyat kecil rakyat lah yg tahu apa akibat nya nasib nasib jd rakyat ko selalu tertidas ganti pepimmin ko sm aja,Sri Mulyani Indrawati,negative,0.9993813037872314,Negatif
"Memang bener2 tutup mata tutup telinga para pejabat ,yg gaji ga seberapa di sebut beban negara ,apakabar yg gaji 3jt sehari dan kerjanya apa ???",Sri Mulyani Indrawati,negative,0.9992170333862304,Negatif
menteri itu BEBAN RAKYAT,Sri Mulyani Indrawati,negative,0.7757595181465149,Negatif
Jaman fitnah sudah bertebaran kuatkan iman kalian akhir zaman sudah mendekati,Sri Mulyani Indrawati,negative,0.9982725381851196,Negatif
"Yg jadi beban rakyat 
Kebanyakan orng yg korupsii
Itulah yg jadi beban rakyat

Bukan nya dari rakyat untuk rakyat",Sri Mulyani Indrawati,negative,0.9992152452468872,Negatif
"Klo ga ada guru kita ga akan bisa jadi pejabat mbaa

Yg pintar yg bodoh dulu kita dididik sama guru",Sri Mulyani Indrawati,negative,0.9992458820343018,Negatif
"Justru Sri mulyani jadi beban negara, bosan lihat kamu kaya gak ada orang lain saja, mundur kamu.",Sri Mulyani Indrawati,negative,0.999484658241272,Negatif
Tunjangan pejabat dan DPR beban negara,Sri Mulyani Indrawati,neutral,0.9987046718597412,Netral
entah apa yang terjadi dengan negri ku tercinta ini,Sri Mulyani Indrawati,negative,0.888492226600647,Negatif
"Iblis anggaran, kalau bicara gak pernah benar😅😅😅😅",Sri Mulyani Indrawati,negative,0.9985443353652954,Negatif
"Jagan nyebar hoak dgn edit vidio. Tapi kalau pejabat tidur itu memang nyata beban negara dah kerjanya nyeleneh aja malah pake korupsi lagi... Koruptor Benar"" beban negara bahkan benalu rakyat.",Sri Mulyani Indrawati,negative,0.9995477795600892,Negatif
Itu real anjeenk,Sri Mulyani Indrawati,positive,0.9863372445106506,Positif
Pejabat yg korupsi itu beban negara penjahat.,Sri Mulyani Indrawati,negative,0.9993988275527954,Negatif
Kalau guru beban negara mending di bubarkan saja Bu.,Sri Mulyani Indrawati,negative,0.9994444251060486,Negatif
Dpr sangat jadi beban negara,Sri Mulyani Indrawati,negative,0.9957383871078492,Negatif
Ala gatellll,Sri Mulyani Indrawati,negative,0.998119294643402,Negatif
Di kanal2 berita gw denger katanya video itu deepfake / AI cuy,Sri Mulyani Indrawati,negative,0.740387499332428,Negatif
"Kenapa AI di adakan, cuma memperburuk keadaan.",Sri Mulyani Indrawati,negative,0.9991270899772644,Negatif
Tanggap bijak lah DLAM berkomentar cari asal usul ceritanya,Sri Mulyani Indrawati,neutral,0.6179705858230591,Netral
Hormati guru🙏,Sri Mulyani Indrawati,positive,0.99375981092453,Positif
Iya karena gaji dewan kegedean sampe 100jt . Makanya gaji guru gak keurus . Kebangetan,Sri Mulyani Indrawati,negative,0.9983620047569276,Negatif
Tanya ke tukang parkir yg sedang jaga di luar ruangan itu. Psti dengar. Itu bisa jadi saksi KLO itu reels atau lising,Sri Mulyani Indrawati,neutral,0.8541423678398132,Netral
Kok baru tau menteri ada yang perempuan ya.,Sri Mulyani Indrawati,negative,0.9750863313674928,Negatif
Gak tau juga...karena omongan itu terpotong...jika sudah mendengar pidato fullnya baru bisa menilai,Sri Mulyani Indrawati,negative,0.9641607999801636,Negatif
Guru skrng tiktokan beban negaraa,Sri Mulyani Indrawati,neutral,0.9988407492637634,Netral
"Semoga Allah SWT segera memberikan respon segera,  klarifikasi langsung tanpa perantara titik",Sri Mulyani Indrawati,neutral,0.9414498209953308,Netral
"Menkeu itu bebani rakyat, terus2an ngutang sementara rakyat banyak yg hidupnya pas Pasan, sampe ke anak cucu harus menanggung beban utang berikut bunga nya, mau sampe kapan Indonesia ini akan terbebas dari utang.",Sri Mulyani Indrawati,negative,0.9973188042640686,Negatif
Beban negara krn jadi tanggung jawab negara kali yg dia maksud.,Sri Mulyani Indrawati,negative,0.9842968583106996,Negatif
"Ada  salah satu  institusi negara yg nyata Beban negara ... 
Pajak penghasilan saja di bayar negara...... Benar2 benalu...",Sri Mulyani Indrawati,negative,0.9992432594299316,Negatif
Kalian lah para anggota dewan yang menjadi beban negara......,Sri Mulyani Indrawati,negative,0.9860731363296508,Negatif
gaji DPR kau naikkan gaji guru dan guru honorer kpn kalian angkat kesejahteraannya.,Sri Mulyani Indrawati,neutral,0.996188223361969,Netral
"Tampa adanya guru kita bukan siapa²...

Bagi saya guru adalah anugrah terindah dan tokoh pahlawan pendidikan  buat kita semua..

Tampa adanya pendidikan dan guru kita bodoh..",Sri Mulyani Indrawati,negative,0.9845516085624696,Negatif
Orang pinter ngomong begitu  lah Halah pada percaya saja kocak pada  percaya sama editan,Sri Mulyani Indrawati,negative,0.9811069965362548,Negatif
"JANGAN POTONG POTONG VIDEO PIDATO.. 
BIARKAN IBU SRI BERBICARA SAMPAI SELESAI.",Sri Mulyani Indrawati,neutral,0.9601848721504213,Netral
Gaji yg besar2itu bebanrakyat dan negara bikin keuangan bocor terus,Sri Mulyani Indrawati,negative,0.998989999294281,Negatif
Lhoo...nglamak karo  Guru...kwalat lho...,Sri Mulyani Indrawati,neutral,0.4987415373325348,Netral
"Ngeles aja loe kayak bajay  sri , udh ketakutan loe ya banyak yg ngecam",Sri Mulyani Indrawati,negative,0.9994267225265504,Negatif
Hampir aja ketipu Gw... 😜😜😜😜 Untung ada rekaman aslinya... 🤣🤣🤣 Ini mah udah parah nih pembohongan publik... Penjara mah kudu yg gini mah... 😝😝😝,Sri Mulyani Indrawati,negative,0.9994542002677916,Negatif
DPRD Ladang uang,Sri Mulyani Indrawati,neutral,0.99836665391922,Netral
Gajinya sudah sedikit malah dibilang beban negara  sakit nya jadi guru dosen  atau pengajar,Sri Mulyani Indrawati,negative,0.9993680119514464,Negatif
"Buk sri Muliani salah anda bicara guru di bilang beban negara,kalau tidak ada guru ibu tidak bisa jadi pejabat,yang jadi beban negara adalah pejabat negara.",Sri Mulyani Indrawati,negative,0.9980936646461488,Negatif
"Itu saja repot,cek cctv sja waktu ibu mentri berpidato",Sri Mulyani Indrawati,neutral,0.9912319779396056,Netral
Kalau vidio   palsu lapir polisi.,Sri Mulyani Indrawati,neutral,0.6703334450721741,Netral
apa jadinya anak bangsa tanpa guru,Sri Mulyani Indrawati,negative,0.999242901802063,Negatif
Gaji para mentri itu beban rakyat,Sri Mulyani Indrawati,negative,0.9987465143203736,Negatif
Hehehe beban negara pola pikir kerdil ini Mentri... Kamu bisa berhitung di ajarkan sama guru disekolah.. bukan beban... tapii tanggung jawab RI,Sri Mulyani Indrawati,negative,0.9992392063140868,Negatif
bisa ajh ngelesnya.,Sri Mulyani Indrawati,negative,0.9991734623908995,Negatif
Bu sri mulyani kn ga prna di ajarin guru. Langsung jd mentri. Makanya bu tdk ngerti beban guru.,Sri Mulyani Indrawati,negative,0.9970351457595824,Negatif
Gw bingung sama Indonesia pada sikut2an berbondong bondong buat jadi petinggi,Sri Mulyani Indrawati,negative,0.9993002414703368,Negatif
Hampir saja saya termakan fitnah.. astaghfirullah,Sri Mulyani Indrawati,negative,0.9992303848266602,Negatif
Siapa suruh di hadirkan kecanggihan AI...,Sri Mulyani Indrawati,neutral,0.998595416545868,Netral
"Aneh..Terbalik...pejabat itu yg beban,,
Bukti : rakyat susah di sana sini dipajakin, tetapi pajak pejabat yg bermewah mewah di bayari pemerintah yg notebene berasal dari pajak rakyat,,",Sri Mulyani Indrawati,negative,0.9992695450782776,Negatif
"Kalo memang itu hoaks kenapa kok tidak dikejar pelakunya 
Kan itu pencemaran nama baik",Sri Mulyani Indrawati,negative,0.9816049933433532,Negatif
Guru bknla bebn negara justru gurula palhlwn pemebela bangsa,Sri Mulyani Indrawati,negative,0.9994584918022156,Negatif
"P'a yg beban negara tu kalian"" dan kalian itu beban rakyat kalian"" hidup dipasilitasi rakyat",Sri Mulyani Indrawati,negative,0.9976845979690552,Negatif
"Sri Mulyani tidak mau naikin gaji PNS dan pensiunan, tetapi para pejabat tinggi negara dinaikkan dengan gaji dan tunjangan yang gede banget!",Sri Mulyani Indrawati,neutral,0.5941125750541687,Netral
TK ada hoak itu nyata,Sri Mulyani Indrawati,negative,0.9967356324195862,Negatif
Berbohong aja terus..,Sri Mulyani Indrawati,negative,0.9992210865020752,Negatif
"Lah ko beban🤦
Beban dari mana buk🙏🙏
Bukan nya guru itu pahlawan tanpa jasa
Bukannya guru itu yang mengajarkan ibu bisa menghitung dan membaca 
Bukannya guru itu yang mengajarkan ibu jadi bisa Kya sekarang 🤦
Ada ada aja ini ibu😂😂
Bukannya pemerintah atau DPR yang jadi beban buat rakyat 🤭🤭",Sri Mulyani Indrawati,negative,0.9962244033813475,Negatif
Bu kamu sekolah yg jadi dewan menteri sekolah itu  sekolah sama bpk ibumu sendiri ya enak aja,Sri Mulyani Indrawati,negative,0.9969558715820312,Negatif
Saksi tervalid adalah audiens,Sri Mulyani Indrawati,neutral,0.9987014532089232,Netral
Srimulyani sudah sewajarnya di copot saja,Sri Mulyani Indrawati,negative,0.9784638285636902,Negatif
"Sri mulyani 
Dosen Akuntansi UI
Guru Akuntansi SMA Negeri 1 Jakarta",Sri Mulyani Indrawati,neutral,0.9988596439361572,Netral
IA,Sri Mulyani Indrawati,positive,0.9962772727012634,Positif
Kau tdk akn mnjdi sperti ini klau gurumu menjadi beban negara,Sri Mulyani Indrawati,negative,0.99770587682724,Negatif
Hoy sri lo jadi pejabat hari ini karna guru,Sri Mulyani Indrawati,negative,0.9991915822029114,Negatif
"DPR itu beban negara.
Gak pernah kerja dan sering tidur saat rapat gajinya gilaaaa.
Gak masuk akal 😂😂😂",Sri Mulyani Indrawati,negative,0.9994390606880188,Negatif
"Ada benarnya juga, sebab guru yg bertugas di pedalaman hampir sebagian besar tinggal di kota, tidak mengajar tapi makan gaji buta",Sri Mulyani Indrawati,negative,0.998938262462616,Negatif
Anda tidak akan bisa menjadi pejabat dan anda tidak akan pernah memiliki title yang tinggi..jika tanpa adanya guru,Sri Mulyani Indrawati,negative,0.9867681860923768,Negatif
Koruptor beban negara,Sri Mulyani Indrawati,negative,0.997463583946228,Negatif
Guru beban negara ❌.... Yg menaikan pajak membebani rakyat ✅🫰😂,Sri Mulyani Indrawati,negative,0.9992976188659668,Negatif
AI kok mulus ya 😂,Sri Mulyani Indrawati,negative,0.7122005224227905,Negatif
Yg bikin vidio hoax ini tangkap aja .,Sri Mulyani Indrawati,negative,0.9931296706199646,Negatif
"Sebaiknya mikir dulu baru bicara, guru adalah orang berjasa dalam pendidikan",Sri Mulyani Indrawati,negative,0.9386239647865297,Negatif
Kenapa gak d cari yang orang yg bilang hoax,Sri Mulyani Indrawati,negative,0.9989247918128968,Negatif
Tayangkan yng asli nya,Sri Mulyani Indrawati,negative,0.990209460258484,Negatif
Koplak,Sri Mulyani Indrawati,positive,0.9157254099845886,Positif
Trus yg asli gimana????,Sri Mulyani Indrawati,negative,0.9960566759109496,Negatif
Bisa bedain AI sama Real dong,Sri Mulyani Indrawati,neutral,0.9136558771133424,Netral
alasan mesti diterima orang gedean di suap berduit.ko rak diam😊,Sri Mulyani Indrawati,negative,0.9989033937454224,Negatif
SAYA JUGA TERMASUK MUAK SAMA GURU GURU JAMAN SEKARANG... KARNA TIDAK SEHEBAT GURU JAMAN DULU... GURU JAMAN SEKARANG ANAK MURID NYA DI AJARIN JOGET TIKTOK... BENER BENER TIDAK MENDIDIK GURU SEKARANG,Sri Mulyani Indrawati,negative,0.9995470643043518,Negatif
"Seharunya itu sepenuhnya tugas Negara....Karena susah terangkum dalam UUD 45, "" Mencerdaskan kehidupan Bangsa """,Sri Mulyani Indrawati,neutral,0.9178314805030824,Netral
Bener hoak .bukan di tutup tutupin,Sri Mulyani Indrawati,negative,0.9977193474769592,Negatif
Kuwi tenan pora Bu Sri Mulyani mosok ngomong gitu...,Sri Mulyani Indrawati,negative,0.9064850211143494,Negatif
"Kalau memang video itu salah , sandingkan dengan video yang benar bagaimana",Sri Mulyani Indrawati,negative,0.9965278506278992,Negatif
Klo tidak itu suara siapa hhh,Sri Mulyani Indrawati,negative,0.9924219250679016,Negatif
SETUJU,Sri Mulyani Indrawati,positive,0.9868125319480896,Positif
"Raja komen tanpa berfikir logika 
Yg ptg komen biar terlihat org cerdas padahal  ... NOL 😂😂😂",Sri Mulyani Indrawati,negative,0.9988862872123718,Negatif
Prabowo sgr Sri mulyani copot menkeu,Sri Mulyani Indrawati,neutral,0.9989016056060792,Netral
😂😂😂😂😂 Yo palingan dari sibanteng mulai nyerang skrng 😂😂😂😂😂😂😂😂 dengan hoaxnya,Sri Mulyani Indrawati,negative,0.9617171883583068,Negatif
"Kalo ini hoax, video asli nya ada kah??!",Sri Mulyani Indrawati,negative,0.9933666586875916,Negatif
"Sedangkan kehidupan ala hi class pejabat dll beban rakyat,SDM tinggi taunya cuma naikin pajak,yg tidak ada dalam agama dibikin ada,jadi mulai tugas sampai pensiun makan uang🆘🆘mulu",Sri Mulyani Indrawati,negative,0.999420404434204,Negatif
"Ibu Sri Mulyani yang terhormat jika anda bilang guru itu beban Negara maka anda adalah beban yang lebih berat dari pada beban kenapa karena,anda pernah belajar dari seorang Guru,dan tidak mungkin anda bisa berbicara seperti itu tanpa perantara yang namanya PENDIDIKAN,jika kita berbicara seorang GURU hanyalah beban maka Sia-sia lah SISWA menjadi MAHASISWA, Sia-sia pahlawan jaman dulu memerdekakan Negara kita dari Negara Asing ,yang nyatanya Rakyat di jajah Oleh PeMeRinTaHaN Negaranya Sendiri,aku berharap semoga bendera merah putih tetap berkibar, berdaulat, merakyat, sejahtera, makmur,aman,dan JURDIL .",Sri Mulyani Indrawati,negative,0.9967601895332336,Negatif
Yealloh inilqh yg dibilang pemimpin,Sri Mulyani Indrawati,positive,0.4448527097702026,Positif
"Ada juga LU BEBAN RAKYAT,,
DUIT DUIT DUIT ,,",Sri Mulyani Indrawati,negative,0.9990887641906738,Negatif
"Kami guru bukan beban negara.
Kami adalah harapan negara.
Ibu katakan kami 1:36  negara namun kami tidak menikmati hak kami dengan baik.
Kami guru daerah terpencil selalu dibohongi dan tidak mendapatkan hak kami sebagai guru terpencil.",Sri Mulyani Indrawati,negative,0.9989511966705322,Negatif
"Wadduuuhhhh kacau 
Klo kayak gini orang",Sri Mulyani Indrawati,negative,0.9992679953575134,Negatif
Sri mulyani menjabat 3 periode beban negara dan bangsa,Sri Mulyani Indrawati,neutral,0.998708724975586,Netral
Cocok buat tumbal proyek,Sri Mulyani Indrawati,positive,0.9657721519470216,Positif
"wkwkw kan ini nih bahayanya Ai di tangan orang yg salah, sementara itu indonesia masih sangat tertinggal di bidang AI, banyak warga yang masih belum tahu apa aja kehebatan dan kejahatan apa saja yang bisa dilakukan oleh AI, jangan heran nanti kalau misal ada video yang wajahnya kamu, suaranya kamu sedang melakukan hal2 yang gak bener di suatu video, padahal lu gak pernah lakuin atau omongin, kebenaranya memang kamu tidak bersalah, tapi tidak peduli dengan kebenaranya, nama dan citramu udah terlanjur jelek diakibatkan video buatan AI tersebut",Sri Mulyani Indrawati,negative,0.9993164539337158,Negatif
Kurang ajar gue di puncak gunung Papua enggak se 7 dgn kata ini rasanya sakit,Sri Mulyani Indrawati,negative,0.9994640946388244,Negatif
Konten sama pembohongnya dengan sry muliadi😊,Sri Mulyani Indrawati,negative,0.9993519186973572,Negatif
Yg. Bikin.  Beban.  Itu. Kamu. Bu. Beban. Masayarakat.,Sri Mulyani Indrawati,negative,0.9986459612846376,Negatif
Yang jadi beban itu kamu semua ...Prabowo ko diam sajah..didik tuh mentrimu,Sri Mulyani Indrawati,negative,0.9990703463554382,Negatif
Sri sri otaknya dmana sih,Sri Mulyani Indrawati,negative,0.9992074370384216,Negatif
Gaji ibu menkeu sangat membebani negara dan rakyat,Sri Mulyani Indrawati,negative,0.999298930168152,Negatif
GURU ITU BEBAN NEGARA YANG HARUS DIPERHATIKAN KESEJAHTERAAN Nya Betul BU SRI SEMOGA GAJI PARA GURU Dari Tingkat GURU PAUD TK SD SLTP SMU SMK Baik NEGERI SWASTA SEINDONESIA Pada NAIK YA AMIN YA ROBBALALAMIN 🤲🏼🕌🕋,Sri Mulyani Indrawati,neutral,0.5783286690711975,Netral
gaji guru tantangan tapi pejabat  kenaikan TDK tantangan yaa,Sri Mulyani Indrawati,negative,0.9882927536964417,Negatif
"noel, silvester",Sri Mulyani Indrawati,positive,0.4929409027099609,Positif
HOAX ITU,Sri Mulyani Indrawati,negative,0.9986987113952636,Negatif
"Klo dia ga omongan kaya gitu tolong ksih yg benar, yg beban negara ya itu DPR sama MPR yg beban negara cuman abisin duit rakyat",Sri Mulyani Indrawati,negative,0.9994019269943236,Negatif
Ibu ini tidak takut kualat kah😂,Sri Mulyani Indrawati,negative,0.9659147262573242,Negatif
Kenaikan gaji itu beban negara dan pajak yg ga imbang itu jadi beban rakyat apa itu adil sama rakyat,Sri Mulyani Indrawati,negative,0.9724255800247192,Negatif
Guru di sebut beban negara apa gk mikir dia pinter siapa yg ngajar justru pejabat yg korup itu beban negara,Sri Mulyani Indrawati,negative,0.9995144605636596,Negatif
ENAK PEJABAT DIINDONESIA BANYAK ALASANYA BIASANYA MSALAH BERES DENGAN MINTA MAAF SEKARANG ADA YANG BARU YANG BISA DISALAHIN SELAIN ASING YA ITU EAII,Sri Mulyani Indrawati,negative,0.9992842078208924,Negatif
GURU YANG TDK PROFESIONAL BEBAN NEGARA,Sri Mulyani Indrawati,negative,0.9992444515228271,Negatif
"Bener beban negara, sudah digaji masih minta uang pembangunan,uang bangku,daftar ulang,beli  buku  ini itu😂😂😂😂😂😂😂😂😂",Sri Mulyani Indrawati,negative,0.9983015060424804,Negatif
"Hoak atau bukan yg jelas Indonesia yg maha kaya akan SDA nya,sungguh miris yg justru nasib rakyatnya sendiri jadi sapi perah djdkn sumber pndptn kas negara melalui brbgi jenis pajak,dtmbh dgn sulitnya LapKer yg berdampak pada tingginya tingkat kjhtn,dan tingginya angka kemiskinan.Tapi para pjbtnya justru pada sibuk memperkaya diri, memprioritaskan kepentingan pribadi dgn gaji dan tnjgn terus dinaikan.Sekutu Iblis memang tak pernah kenyang selalu joget riang gembira di atas pndrtaan rakyatnya.",Sri Mulyani Indrawati,negative,0.9982506632804872,Negatif
Wanita iblissssss!!!!,Sri Mulyani Indrawati,negative,0.9992244243621826,Negatif
Karna guru lah makanya ibuk bisa duduk di kosi mentri buk,Sri Mulyani Indrawati,neutral,0.9956148862838744,Netral
"Beginilah jadinya jika Artificial Intelligent (AI) digunakan untuk hal2 yang tidak semestinya. Ketika itu digunakan dengan baik maka ia mendatangkan banyak manfaat (untuk belajar misalnya), namun ketika sebaliknya maka ia bisa mendatangkan kerusakan bahkan menghancurkan. Oleh sebab itu penggunaan AI haruslah disertai pertanggungjawaban yang benar2 melekat, ada konsekwensi yang jelas dan itu diharapkan tertuang dalam peraturan hukum dan perundang-undangan.....",Sri Mulyani Indrawati,negative,0.9949082732200624,Negatif
Kamu mulyani dan temanmu yg jd beban rakyat bentar lagi rakyat akan murka,Sri Mulyani Indrawati,negative,0.998909592628479,Negatif
Itu orang era jokowi kenapa orang seperti itu jadi menteri emang gak ada orang pintar apa?gak pantes blas sri mulyani jadi menteri,Sri Mulyani Indrawati,negative,0.9991914629936218,Negatif
"Bukan salah guru TPI slah yg di atas ngasih kurikulum.

Guru bisa apa harus ngktin kuri kulum",Sri Mulyani Indrawati,neutral,0.6510684490203857,Netral
Itu suaranya menkeu asli,Sri Mulyani Indrawati,neutral,0.996828019618988,Netral
Wah yang ngedit dosanya jariyah,Sri Mulyani Indrawati,negative,0.9991828799247742,Negatif
Akhir zaman banyak fitnah,Sri Mulyani Indrawati,negative,0.9993085861206056,Negatif
"Negara hutang habis2san dirampok gara2 utang ke cina yg dilakukan jokowi dan sri mulyani uang sda minyak bumi, batubara,  nikel, emas, gas bumi hutan dll dikemanain cuma pajak saja kamu kejar2 buat bayar kalian2",Sri Mulyani Indrawati,negative,0.99821799993515,Negatif
Terimakasih Bapak dan ibu Guruku tercinta di manapun berada Semoga engkau selalu selamat dan berbahagia selama lamanya.,Sri Mulyani Indrawati,positive,0.7562102675437927,Positif
He srimulyani kamu bisa baca dan tulis dari  guru,Sri Mulyani Indrawati,neutral,0.9977598190307616,Netral
Hoax,Sri Mulyani Indrawati,negative,0.9825504422187804,Negatif
Anak mu ngk di ajarin guru ya😅,Sri Mulyani Indrawati,negative,0.9907346963882446,Negatif
Guru banyak menciptakan Menteri...40 Tahun mengabdi jadi Guru.dan Mengapa Gaji Guru seperti di kebiri ?????,Sri Mulyani Indrawati,negative,0.9984548091888428,Negatif
Gaji pansion dibilang naek. Kapsn,Sri Mulyani Indrawati,positive,0.7493487000465393,Positif
Mestinya negara jg Bebani guru bikin sejahtera..sumber daya alam Indonesia kaya raya Bu kosakata ibu mestinya di pilah pilah sebelum bicara...Udeh keceplosan baru klarifikasi,Sri Mulyani Indrawati,positive,0.9882839918136596,Positif
BUKAN NEGARA LAGI..DUNIA TDK AKAN BISA MAJU KLOU TDK ADA GURU .ORANG2 PINTAR KARNA GURU .,Sri Mulyani Indrawati,negative,0.9992677569389344,Negatif
Beban negara itu dpr buuk,Sri Mulyani Indrawati,neutral,0.998082160949707,Netral
Maksudnya apa,Sri Mulyani Indrawati,negative,0.8913440108299255,Negatif
Rumus ketahuan bohong adalah berbohong lagi apalagi dia diangkat oleh raja bohong mulyono😂😂😂,Sri Mulyani Indrawati,negative,0.9993365406990052,Negatif
"Kalau Guru beban negara, ga ada guru rakyat jadi bodoh. Negara hancur",Sri Mulyani Indrawati,negative,0.9995437264442444,Negatif
"udah jangan di tutup"" Pi bro indonesia sdah muak selalu seperti ini setiap pergantian persiden karena terbukalah Mentri srigala ini terbuka kecurangan "" di pemerintahan era PK Prabowo siap "" untuk berpangku tangan di rumah nya  masing""",Sri Mulyani Indrawati,negative,0.998468816280365,Negatif
srigala indrawati lagi pidato,Sri Mulyani Indrawati,neutral,0.9973304271697998,Netral
"Kalo di telaah pake rasional kata kata itu gak mungkin di ucapan oleh orang yg sama sama di gaji oleh rakyat.
Tapi alangkah baiknya jika memang itu hoax harusnya di Spil juga vidio aslinya biar orang tidak tanda tanya",Sri Mulyani Indrawati,negative,0.9772447347640992,Negatif
"Kalu benar itu, apa kah yg jadi pegawai sekarang tidak pernah sekolah 😂",Sri Mulyani Indrawati,negative,0.99909770488739,Negatif
Guru dibebani negara,Sri Mulyani Indrawati,neutral,0.910843014717102,Netral
"ternyata hoax ya... yg asli itu sri bilang nya ""Kami itu beban negara""",Sri Mulyani Indrawati,negative,0.99347585439682,Negatif
Gak pernah sekolah di sd di indo kali ini orang,Sri Mulyani Indrawati,negative,0.9862842559814452,Negatif
DPR itu hama rakyat,Sri Mulyani Indrawati,negative,0.8289127945899963,Negatif
